	SRR1927149	SRR1929485
PF04301 [Protein of unknown function (DUF452)]	48171	2061
PF04303 [PrpF protein]	2346	7899
PF04304 [Protein of unknown function (DUF454)]	8915	4094
PF04306 [Protein of unknown function (DUF456)]	25092	9428
PF04307 [LexA-binding, inner membrane-associated putative hydrolase]	1221	13849
PF04308 [Ribonuclease H-like]	5606	0
PF04309 [Glycerol-3-phosphate responsive antiterminator]	7334	5881
PF04310 [MukB N-terminal]	763	7242.5
PF04313 [Type I restriction enzyme R protein N terminus (HSDR_N)]	773056.166666667	67428.5
PF04314 [Copper chaperone PCu(A)C]	1288	0
PF04315 [Elongation factor P hydroxylase]	0	3704
PF04316 [Anti-sigma-28 factor, FlgM]	98623	5053
PF04317 [YcjX-like family, DUF463]	246046	11100
PF04320 [Protein with unknown function (DUF469)]	695	2859
PF04321 [RmlD substrate binding domain]	497456.071428571	102652.007142857
PF04324 [BFD-like [2Fe-2S] binding domain]	199876.5	37467.5
PF04325 [Protein of unknown function (DUF465)]	1045	1745
PF04326 [Putative DNA-binding domain]	1158455	231354
PF04327 [Cysteine protease Prp]	66541	16555
PF04328 [Selenoprotein, putative ]	793	3312
PF04332 [Protein of unknown function (DUF475)]	1310	0
PF04333 [MlaA lipoprotein]	208538	8679
PF04335 [VirB8 protein]	39663	3051
PF04336 [Acyl carrier protein phosphodiesterase]	287	4152
PF04337 [Protein of unknown function, DUF480]	340	5055
PF04338 [Protein of unknown function, DUF481]	3719	6169
PF04340 [Protein of unknown function, DUF484]	187	3513
PF04341 [Protein of unknown function, DUF485]	277	3215
PF04342 [Putative member of DMT superfamily (DUF486)]	134468	15264
PF04343 [Protein of unknown function, DUF488]	1773	14224
PF04344 [Chemotaxis phosphatase, CheZ]	200125	7072
PF04345 [Chorismate lyase]	165	5436
PF04346 [Ethanolamine utilisation protein, EutH]	16110	6884
PF04347 [Flagellar biosynthesis protein, FliO]	191471	6154
PF04348 [LppC putative lipoprotein]	547308	31851
PF04349 [Periplasmic glucan biosynthesis protein, MdoG]	4131	23254
PF04350 [Pilus assembly protein, PilO]	153662	1253
PF04351 [Pilus assembly protein, PilP]	128378	169
PF04352 [ProQ/FINO family]	151461	4026
PF04353 [Regulator of RNA polymerase sigma(70) subunit, Rsd/AlgQ]	125400	7701
PF04354 [ZipA, C-terminal FtsZ-binding domain]	205674	5177
PF04355 [SmpA / OmlA family]	83582	4617
PF04356 [Protein of unknown function (DUF489)]	148113	4722
PF04357 [TamB, inner membrane protein subunit of TAM complex]	1893673.5	195640.5
PF04358 [DsrC like protein]	61307	3388
PF04359 [Protein of unknown function (DUF493)]	13313	2280
PF04361 [Protein of unknown function (DUF494)]	1135	5823
PF04362 [Bacterial Fe(2+) trafficking]	431	2561
PF04363 [Protein of unknown function (DUF496)]	626	3078
PF04364 [DNA polymerase III chi subunit, HolC]	1002	4540
PF04365 [Ribonuclease toxin, BrnT, of type II toxin-antitoxin system]	17749	9956
PF04367 [Protein of unknown function (DUF502)]	3227	0
PF04371 [Porphyromonas-type peptidyl-arginine deiminase]	486334	91609
PF04375 [HemX, putative uroporphyrinogen-III C-methyltransferase]	381875	19251
PF04377 [Arginine-tRNA-protein transferase, C terminus]	2053	0
PF04378 [Ribosomal RNA large subunit methyltransferase D, RlmJ]	251006	14386
PF04379 [ApaG domain ]	183	3629
PF04380 [Membrane fusogenic activity]	100	3314
PF04381 [Putative exonuclease, RdgC]	207205	24777
PF04383 [KilA-N domain]	161828	28808
PF04384 [Iron-sulphur cluster assembly]	122	1374
PF04386 [Stringent starvation protein B]	162065	11292
PF04389 [Peptidase family M28]	361808	108452.5
PF04390 [Lipopolysaccharide-assembly]	105425	29404
PF04391 [Protein of unknown function (DUF533)]	621	4767
PF04392 [ABC transporter substrate binding protein]	236980	106856
PF04393 [Protein of unknown function (DUF535)]	29026	23619
PF04397 [LytTr DNA-binding domain]	705364.5	181244.5
PF04399 [Glutaredoxin 2, C terminal domain]	422	4028
PF04400 [(Na+)-NQR maturation NqrM]	44509	300
PF04402 [Protein of unknown function (DUF541)]	429701	80994
PF04403 [Paraquat-inducible protein A]	442156	30418
PF04404 [ERF superfamily]	38807	50553
PF04405 [Domain of Unknown function (DUF542)  ]	498	3339
PF04408 [Helicase associated domain (HA2)]	276233.333333333	19298.3333333333
PF04411 [PD-(D/E)XK nuclease superfamily]	88250.5	31338.5
PF04412 [Protein of unknown function (DUF521)]	89874	23610
PF04413 [3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)]	553321	80851
PF04422 [Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term]	3585	514
PF04432 [Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus]	245019	45516
PF04439 [Streptomycin adenylyltransferase]	46872	11576
PF04443 [Acyl-protein synthetase, LuxE]	36763	0
PF04445 [Putative SAM-dependent methyltransferase]	209638	18309
PF04446 [tRNAHis guanylyltransferase]	6190.5	78
PF04448 [Protein of unknown function (DUF551)   ]	2654	4721
PF04450 [Peptidase of plants and bacteria]	998	0
PF04452 [RNA methyltransferase]	408486.5	77526.5
PF04453 [Organic solvent tolerance protein]	431805.5	28798.5
PF04454 [Encapsulating protein for peroxidase]	3597	9817
PF04459 [Protein of unknown function (DUF512)]	70659	21378.5
PF04461 [Protein of unknown function (DUF520)]	156501	14422
PF04463 [Protein of unknown function (DUF523)]	30622	11173
PF04464 [CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase ]	133416	22640
PF04465 [Protein of unknown function (DUF499)]	6371	31383
PF04466 [Phage terminase large subunit]	175694.5	75947
PF04468 [PSP1 C-terminal conserved region]	412312	134514
PF04471 [Restriction endonuclease]	52935.6666666667	19022
PF04472 [Cell division protein SepF]	88817	41411
PF04474 [Protein of unknown function (DUF554)]	242535	34564
PF04480 [Protein of unknown function (DUF559)]	48550	11805
PF04488 [Glycosyltransferase sugar-binding region containing DXD motif   ]	34821.5	2567
PF04492 [Bacteriophage replication protein O      ]	2326	7482
PF04493 [Endonuclease V]	5305	3702
PF04505 [Interferon-induced transmembrane protein]	21891	2579.5
PF04509 [CheC-like family]	69460.5	8771
PF04513 [Baculovirus polyhedron envelope protein, PEP, C terminus ]	275928	31844
PF04519 [Polymer-forming cytoskeletal]	141472	30210
PF04525 [LURP-one-related]	17942	468
PF04531 [Bacteriophage holin]	6046	139
PF04536 [TPM domain]	260476	89676
PF04539 [Sigma-70 region 3]	336701.866666667	85002.6833333333
PF04542 [Sigma-70 region 2 ]	1656835.03333333	391475.35
PF04545 [Sigma-70, region 4]	801051.033333333	162118.183333333
PF04546 [Sigma-70, non-essential region]	111005.433333333	10740.3666666667
PF04548 [AIG1 family]	36364.5666666667	11244.6333333333
PF04551 [GcpE protein]	743707	168298
PF04552 [Sigma-54, DNA binding domain]	336182.333333333	67978
PF04555 [Restriction endonuclease XhoI]	9456	4274
PF04556 [DpnII restriction endonuclease]	31399	17266
PF04560 [RNA polymerase Rpb2, domain 7]	486350.583333333	100490.75
PF04561 [RNA polymerase Rpb2, domain 2]	517124.483333333	110773.133333333
PF04563 [RNA polymerase beta subunit]	518388.15	103412.633333333
PF04565 [RNA polymerase Rpb2, domain 3]	522578.4	107658.383333333
PF04575 [Protein of unknown function (DUF560)]	7725	13388
PF04577 [Protein of unknown function (DUF563)]	16057	1035
PF04586 [Caudovirus prohead serine protease ]	33557	12363
PF04591 [Protein of unknown function, DUF596]	699	351
PF04606 [Ogr/Delta-like zinc finger]	100	1052
PF04607 [Region found in RelA / SpoT proteins]	826935.833333334	160281.65
PF04608 [Phosphatidylglycerophosphatase A]	63194	23587
PF04609 [Methyl-coenzyme M reductase operon protein C]	1636	964
PF04610 [TrbL/VirB6 plasmid conjugal transfer protein]	41705	729
PF04612 [Type II secretion system (T2SS), protein M]	124175	8627
PF04613 [UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD  ]	256802.666666667	32172.3333333333
PF04616 [Glycosyl hydrolases family 43]	1492343	440021
PF04620 [Flagellar filament outer layer protein Flaa]	75174	13929
PF04632 [Fusaric acid resistance protein family]	5167.5	47403.6666666667
PF04647 [Accessory gene regulator B]	45994	16587
PF04655 [Aminoglycoside/hydroxyurea antibiotic resistance kinase]	4533	3049
PF04657 [Putative inner membrane exporter, YdcZ ]	12150	5089
PF04687 [Microvirus H protein (pilot protein)]	292751	225641
PF04688 [SPP1 phage holin]	4061	2392
PF04715 [Anthranilate synthase component I, N terminal region]	423551	56259
PF04717 [Type VI secretion system, phage-baseplate injector]	18794	31622
PF04723 [Glycine reductase complex selenoprotein A]	2912	819
PF04724 [Glycosyltransferase family 17]	4430	1048
PF04726 [Microvirus J protein]	23999	23442
PF04728 [Lipoprotein leucine-zipper]	644	4928
PF04738 [Lantibiotic dehydratase, C terminus]	13744	0
PF04740 [LXG domain of WXG superfamily]	6447	14167
PF04748 [Divergent polysaccharide deacetylase]	46159	34198
PF04751 [Protein of unknown function (DUF615)]	139736	4427
PF04752 [ChaC-like protein]	558	4181
PF04754 [Putative transposase, YhgA-like]	23030	38940
PF04760 [Translation initiation factor IF-2, N-terminal region]	575990.833333333	153614.25
PF04773 [FecR protein]	449632.5	146445.5
PF04794 [YdjC-like protein]	36342	30506
PF04809 [HupH hydrogenase expression protein, C-terminal conserved region]	371	3463
PF04816 [tRNA (adenine(22)-N(1))-methyltransferase]	35424.5	10127.5
PF04828 [Glutathione-dependent formaldehyde-activating enzyme]	100	1090
PF04851 [Type III restriction enzyme, res subunit]	3499058.9	636333.966666667
PF04854 [Protein of unknown function, DUF624]	78734	8096
PF04860 [Phage portal protein]	452462	35537
PF04865 [Baseplate J-like protein]	104369	53489
PF04879 [Molybdopterin oxidoreductase Fe4S4 domain]	5291.5	31629.3333333333
PF04883 [Bacteriophage HK97-gp10, putative tail-component]	7023	0
PF04892 [VanZ like family ]	139795	49802
PF04893 [Yip1 domain]	26477	4858
PF04894 [Archaeal Nre, N-terminal]	967.5	339.5
PF04895 [Archaeal Nre, C-terminal ]	967.5	339.5
PF04898 [Glutamate synthase central domain]	634769.333333333	111629.333333333
PF04909 [Amidohydrolase]	108327	16630
PF04914 [DltD protein]	2644	0
PF04930 [FUN14 family]	1126	0
PF04932 [O-Antigen ligase]	259295	67575
PF04940 [Sensors of blue-light using FAD]	1551.5	4115.5
PF04951 [D-aminopeptidase]	12378	1306
PF04952 [Succinylglutamate desuccinylase / Aspartoacylase family]	58601	13039
PF04954 [Siderophore-interacting protein]	278	2965.5
PF04955 [HupE / UreJ protein]	89755	618
PF04956 [TrbC/VIRB2 family]	25676	1720
PF04957 [Ribosome modulation factor]	416	972
PF04958 [Arginine N-succinyltransferase beta subunit]	411	4014
PF04960 [Glutaminase]	27465	16960
PF04961 [Formiminotransferase-cyclodeaminase]	82574.1666666667	26994.3333333333
PF04962 [KduI/IolB family]	185158	45165
PF04963 [Sigma-54 factor, core binding domain]	371586.833333333	83240.5
PF04965 [Gene 25-like lysozyme]	8640	12745
PF04966 [Carbohydrate-selective porin, OprB family]	1569	0
PF04971 [Bacteriophage P21 holin S ]	356	1961
PF04972 [BON domain]	193908	14375
PF04973 [Nicotinamide mononucleotide transporter]	189192	55608
PF04976 [DMSO reductase anchor subunit (DmsC)]	1217	13511
PF04977 [Septum formation initiator]	112685	15846
PF04983 [RNA polymerase Rpb1, domain 3]	522990.383333333	119151.35
PF04984 [Phage tail sheath protein subtilisin-like domain]	19958.5	15781
PF04985 [Phage tail tube protein FII]	2163	4778
PF04986 [Putative transposase]	37195	6380.5
PF04991 [LicD family]	309491	86611
PF04993 [TfoX N-terminal domain]	2121.5	2583.5
PF04994 [TfoX C-terminal domain]	2718.5	2485.5
PF04995 [Heme exporter protein D (CcmD)]	70	1882
PF04996 [Succinylarginine dihydrolase]	840	6286
PF04997 [RNA polymerase Rpb1, domain 1]	664069.633333333	217185.1
PF04998 [RNA polymerase Rpb1, domain 5]	1112518.13333333	223611.516666667
PF04999 [Cell division protein FtsL]	102305	4003
PF05000 [RNA polymerase Rpb1, domain 4]	508361.3	114310.35
PF05013 [N-formylglutamate amidohydrolase]	12113	8335
PF05014 [Nucleoside 2-deoxyribosyltransferase]	58341	11672
PF05015 [RelE-like toxin of type II toxin-antitoxin system HigB]	11448	4236
PF05016 [ParE toxin of type II toxin-antitoxin system, parDE]	42344	11608
PF05025 [RbsD / FucU transport protein family]	40235	27510
PF05031 [Iron Transport-associated domain ]	1155	0
PF05034 [Methylaspartate ammonia-lyase N-terminus]	18029	909
PF05035 [2-keto-3-deoxy-galactonokinase]	3419	7760
PF05036 [Sporulation related domain]	226213.5	38186
PF05043 [Mga helix-turn-helix domain]	4718	1636
PF05045 [Rhamnan synthesis protein F]	111489	19466
PF05049 [Interferon-inducible GTPase (IIGP)]	3061	165.5
PF05050 [Methyltransferase FkbM domain]	40466	1772
PF05063 [MT-A70 ]	35522	27524
PF05065 [Phage capsid family ]	315575	29035
PF05066 [HB1, ASXL, restriction endonuclease HTH domain]	1971	74
PF05067 [Manganese containing catalase]	51820	12635
PF05068 [Mannitol repressor]	1687	14150
PF05069 [Phage virion morphogenesis family ]	24130	2669
PF05076 [Suppressor of fused protein (SUFU)]	34820	2515
PF05088 [Bacterial NAD-glutamate dehydrogenase]	3690	0
PF05089 [Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain]	127360	28457
PF05096 [Glutamine cyclotransferase]	38293	12794
PF05099 [Tellurite resistance protein TerB]	68532	17855.5
PF05100 [Phage minor tail protein L ]	3499	14798
PF05101 [Type IV secretory pathway, VirB3-like protein]	2123	0
PF05103 [DivIVA protein]	63646	37934
PF05105 [Bacteriophage holin family ]	135379	12942
PF05106 [Phage holin family (Lysis protein S)]	157	1849
PF05107 [CRISPR-associated protein Cas7]	151721	21032
PF05116 [Sucrose-6F-phosphate phosphohydrolase]	196923.5	43392.5
PF05117 [Family of unknown function (DUF695) ]	12531	405
PF05125 [Phage major capsid protein, P2 family ]	729	5077
PF05127 [Helicase]	601915.5	10701
PF05128 [Domain of unknown function (DUF697) ]	238034	4803
PF05130 [FlgN protein]	122333	14650
PF05133 [Phage portal protein, SPP1 Gp6-like]	235200	66780
PF05134 [Type II secretion system (T2SS), protein L]	174871	11773
PF05135 [Phage gp6-like head-tail connector protein]	1571	4896
PF05136 [Phage portal protein, lambda family ]	3472	9942
PF05138 [Phenylacetic acid catabolic protein]	678	7399
PF05139 [Erythromycin esterase]	22904	4277
PF05140 [ResB-like family ]	105275	14293.5
PF05145 [Transition state regulatory protein AbrB]	21830	10146
PF05147 [Lanthionine synthetase C-like protein]	18842	141
PF05154 [TM2 domain]	90908.3333333333	27706
PF05155 [Phage X family   ]	1276	581
PF05157 [Type II secretion system (T2SS), protein E, N-terminal domain]	347220.333333333	18035.3333333333
PF05159 [Capsule polysaccharide biosynthesis protein]	496588	3446
PF05161 [MOFRL family]	4757.5	1368
PF05164 [Cell division protein ZapA]	106070	13284
PF05166 [YcgL domain]	49989	2671
PF05167 [Uncharacterised ACR (DUF711)]	270750.5	112113.5
PF05168 [HEPN domain]	31240	28663
PF05170 [AsmA family]	36020.5	63587
PF05173 [Dihydrodipicolinate reductase, C-terminus]	221451.5	59595.5
PF05175 [Methyltransferase small domain]	724841.5	82512.5
PF05188 [MutS domain II]	265449.85	41879.85
PF05190 [MutS family domain IV]	333586.433333333	78056.9333333333
PF05191 [Adenylate kinase, active site lid]	89910.1666666667	18587.5
PF05192 [MutS domain III]	332226.433333333	86709.9333333333
PF05193 [Peptidase M16 inactive domain]	960501.833333333	281290.5
PF05194 [UreE urease accessory protein, C-terminal domain]	125020	997.5
PF05195 [Aminopeptidase P, N-terminal domain]	121130	36960
PF05198 [Translation initiation factor IF-3, N-terminal domain]	210340	51165
PF05199 [GMC oxidoreductase]	865	6288
PF05201 [Glutamyl-tRNAGlu reductase, N-terminal domain]	22727.3333333333	15888.8333333333
PF05203 [Hom_end-associated Hint]	1215	298
PF05209 [Septum formation inhibitor MinC, N-terminal domain]	229.5	2450.5
PF05212 [Protein of unknown function (DUF707)]	18127	1993
PF05221 [S-adenosyl-L-homocysteine hydrolase]	60425	20581.5
PF05222 [Alanine dehydrogenase/PNT, N-terminal domain]	227355	37856.3333333333
PF05223 [NTF2-like N-terminal transpeptidase domain]	5708.33333333333	5229.33333333333
PF05226 [CHASE2 domain]	129742	15723
PF05230 [MASE2 domain]	719.5	4933.5
PF05231 [MASE1]	4104	26925.5
PF05235 [CHAD domain]	4300	363
PF05239 [PRC-barrel domain]	462	2381
PF05247 [Flagellar transcriptional activator (FlhD)]	723	2668
PF05257 [CHAP domain]	100540.2	43330.5
PF05258 [Protein of unknown function (DUF721)]	44528	23502
PF05262 [Borrelia P83/100 protein]	54624	19654
PF05265 [Protein of unknown function (DUF723)]	0	21893
PF05268 [Phage tail fibre adhesin Gp38]	627	2223
PF05269 [Bacteriophage CII protein]	0	518
PF05272 [Virulence-associated protein E]	901549.333333333	155364
PF05275 [Copper resistance protein B precursor (CopB)]	100	239
PF05280 [Flagellar transcriptional activator (FlhC)]	687	3851
PF05309 [TraE protein]	100147	1103
PF05315 [ICEA Protein]	9896	6017
PF05321 [Haemolysin expression modulating protein]	284	3422
PF05336 [L-rhamnose mutarotase]	80905	17162
PF05339 [Protein of unknown function (DUF739)]	527	0
PF05343 [M42 glutamyl aminopeptidase]	143009.333333333	60858.1666666667
PF05345 [Putative Ig domain]	1091	421
PF05352 [Phage Connector (GP10)]	21161	30412
PF05354 [Phage Head-Tail Attachment]	0	1514
PF05358 [DicB protein]	105	522
PF05360 [yiaA/B two helix domain]	566	5423
PF05362 [Lon protease (S16) C-terminal proteolytic domain]	818627.166666667	107409.833333333
PF05368 [NmrA-like family]	683.066666666667	2693.13333333333
PF05369 [Monomethylamine methyltransferase MtmB]	4744	1593
PF05378 [Hydantoinase/oxoprolinase N-terminal region]	1296	1236
PF05384 [Sensor protein DegS]	5597	6881.5
PF05389 [Negative regulator of genetic competence (MecA)]	25556	8095
PF05400 [Flagellar protein FliT]	320	2055
PF05402 [Coenzyme PQQ synthesis protein D (PqqD)]	30243	10644
PF05403 [Plasmodium histidine-rich protein (HRPII/III)]	918571	5850
PF05406 [WGR domain]	1388	14661
PF05420 [Cellulose synthase operon protein C C-terminus (BCSC_C)]	139916	8419.33333333333
PF05425 [Copper resistance protein D]	734	2635
PF05426 [Alginate lyase]	134005	497.5
PF05430 [S-adenosyl-L-methionine-dependent methyltransferase]	146044	5908
